,Unnamed: 0,Date,Temperature,Humidity,Dew Point,mean_wind_speed_mph,Pincode
2001,2001,2/9/2015,57.0,78.0,52.0,8.0,94107
2002,2002,2/10/2015,54.0,71.0,45.0,4.0,94107
2003,2003,2/11/2015,53.0,78.0,46.0,3.0,94107
2004,2004,2/12/2015,58.0,68.0,48.0,2.0,94107
2005,2005,2/13/2015,58.0,70.0,50.0,3.0,94107
2006,2006,2/14/2015,59.0,75.0,50.0,4.0,94107
2007,2007,2/15/2015,58.0,67.0,47.0,3.0,94107
2008,2008,2/16/2015,59.0,73.0,49.0,6.0,94107
2009,2009,2/17/2015,56.0,80.0,49.0,6.0,94107
2010,2010,2/18/2015,57.0,79.0,49.0,5.0,94107
2011,2011,2/19/2015,56.0,84.0,51.0,5.0,94107
2012,2012,2/20/2015,59.0,73.0,51.0,3.0,94107
2013,2013,2/21/2015,57.0,67.0,47.0,5.0,94107
2014,2014,2/22/2015,56.0,61.0,36.0,8.0,94107
2015,2015,2/23/2015,54.0,35.0,20.0,7.0,94107
2016,2016,2/24/2015,50.0,58.0,37.0,5.0,94107
2017,2017,2/25/2015,55.0,70.0,45.0,5.0,94107
2018,2018,2/26/2015,56.0,76.0,49.0,6.0,94107
2019,2019,2/27/2015,56.0,68.0,46.0,19.0,94107
2020,2020,2/28/2015,52.0,74.0,44.0,7.0,94107
2021,2021,3/1/2015,54.0,64.0,41.0,7.0,94107
2022,2022,3/2/2015,52.0,69.0,44.0,5.0,94107
2023,2023,3/3/2015,53.0,71.0,43.0,5.0,94107
2024,2024,3/4/2015,54.0,61.0,40.0,4.0,94107
2025,2025,3/5/2015,56.0,57.0,41.0,4.0,94107
2026,2026,3/6/2015,57.0,60.0,43.0,4.0,94107
2027,2027,3/7/2015,58.0,65.0,46.0,6.0,94107
2028,2028,3/8/2015,55.0,77.0,48.0,7.0,94107
2029,2029,3/9/2015,57.0,82.0,49.0,6.0,94107
2030,2030,3/10/2015,56.0,86.0,50.0,5.0,94107
2031,2031,3/11/2015,58.0,72.0,51.0,5.0,94107
2032,2032,3/12/2015,60.0,72.0,51.0,5.0,94107
2033,2033,3/13/2015,61.0,66.0,52.0,4.0,94107
2034,2034,3/14/2015,66.0,66.0,52.0,5.0,94107
2035,2035,3/15/2015,62.0,62.0,47.0,5.0,94107
2036,2036,3/16/2015,61.0,66.0,50.0,5.0,94107
2037,2037,3/17/2015,59.0,69.0,49.0,9.0,94107
2038,2038,3/18/2015,58.0,71.0,48.0,6.0,94107
2039,2039,3/19/2015,60.0,64.0,49.0,6.0,94107
2040,2040,3/20/2015,57.0,71.0,48.0,6.0,94107
2041,2041,3/21/2015,63.0,70.0,53.0,6.0,94107
2042,2042,3/22/2015,60.0,78.0,52.0,9.0,94107
2043,2043,3/23/2015,59.0,71.0,49.0,10.0,94107
2044,2044,3/24/2015,59.0,73.0,50.0,7.0,94107
2045,2045,3/25/2015,60.0,70.0,50.0,6.0,94107
2046,2046,3/26/2015,65.0,68.0,52.0,5.0,94107
2047,2047,3/27/2015,58.0,82.0,52.0,9.0,94107
2048,2048,3/28/2015,61.0,69.0,49.0,6.0,94107
2049,2049,3/29/2015,60.0,67.0,49.0,6.0,94107
2050,2050,3/30/2015,56.0,75.0,48.0,8.0,94107
2051,2051,3/31/2015,62.0,64.0,47.0,16.0,94107
2052,2052,4/1/2015,55.0,56.0,38.0,9.0,94107
2053,2053,4/2/2015,59.0,52.0,38.0,10.0,94107
2054,2054,4/3/2015,56.0,63.0,42.0,8.0,94107
2055,2055,4/4/2015,54.0,67.0,41.0,11.0,94107
2056,2056,4/5/2015,54.0,69.0,43.0,11.0,94107
2057,2057,4/6/2015,54.0,63.0,40.0,13.0,94107
2058,2058,4/7/2015,55.0,72.0,45.0,15.0,94107
2059,2059,4/8/2015,55.0,65.0,44.0,8.0,94107
2060,2060,4/9/2015,55.0,63.0,43.0,6.0,94107
2061,2061,4/10/2015,56.0,63.0,43.0,7.0,94107
2062,2062,4/11/2015,60.0,70.0,48.0,7.0,94107
2063,2063,4/12/2015,61.0,70.0,49.0,6.0,94107
2064,2064,4/13/2015,56.0,72.0,47.0,15.0,94107
2065,2065,4/14/2015,57.0,48.0,36.0,13.0,94107
2066,2066,4/15/2015,59.0,50.0,39.0,8.0,94107
2067,2067,4/16/2015,65.0,47.0,36.0,8.0,94107
2068,2068,4/17/2015,60.0,63.0,45.0,7.0,94107
2069,2069,4/18/2015,58.0,69.0,48.0,9.0,94107
2070,2070,4/19/2015,56.0,77.0,49.0,9.0,94107
2071,2071,4/20/2015,58.0,72.0,49.0,12.0,94107
2072,2072,4/21/2015,57.0,74.0,48.0,14.0,94107
2073,2073,4/22/2015,59.0,73.0,48.0,9.0,94107
2074,2074,4/23/2015,58.0,70.0,46.0,10.0,94107
2075,2075,4/24/2015,58.0,69.0,47.0,19.0,94107
2076,2076,4/25/2015,57.0,77.0,49.0,15.0,94107
2077,2077,4/26/2015,58.0,63.0,46.0,7.0,94107
2078,2078,4/27/2015,66.0,64.0,51.0,9.0,94107
2079,2079,4/28/2015,58.0,77.0,49.0,9.0,94107
2080,2080,4/29/2015,59.0,69.0,47.0,8.0,94107
2081,2081,4/30/2015,67.0,55.0,48.0,6.0,94107
2082,2082,5/1/2015,65.0,71.0,51.0,9.0,94107
2083,2083,5/2/2015,59.0,75.0,49.0,9.0,94107
2084,2084,5/3/2015,58.0,68.0,47.0,11.0,94107
2085,2085,5/4/2015,55.0,73.0,46.0,11.0,94107
2086,2086,5/5/2015,57.0,72.0,46.0,11.0,94107
2087,2087,5/6/2015,58.0,68.0,46.0,9.0,94107
2088,2088,5/7/2015,57.0,64.0,45.0,6.0,94107
2089,2089,5/8/2015,56.0,71.0,47.0,9.0,94107
2090,2090,5/9/2015,58.0,72.0,48.0,11.0,94107
2091,2091,5/10/2015,57.0,75.0,47.0,9.0,94107
2092,2092,5/11/2015,57.0,72.0,47.0,14.0,94107
2093,2093,5/12/2015,58.0,60.0,43.0,18.0,94107
2094,2094,5/13/2015,57.0,63.0,44.0,12.0,94107
2095,2095,5/14/2015,60.0,67.0,48.0,9.0,94107
2096,2096,5/15/2015,57.0,70.0,48.0,13.0,94107
2097,2097,5/16/2015,57.0,74.0,48.0,12.0,94107
2098,2098,5/17/2015,59.0,72.0,48.0,13.0,94107
2099,2099,5/18/2015,57.0,72.0,48.0,13.0,94107
2100,2100,5/19/2015,59.0,74.0,48.0,12.0,94107
2101,2101,5/20/2015,61.0,75.0,49.0,11.0,94107
2102,2102,5/21/2015,60.0,78.0,52.0,10.0,94107
2103,2103,5/22/2015,59.0,74.0,51.0,12.0,94107
2104,2104,5/23/2015,58.0,72.0,49.0,11.0,94107
2105,2105,5/24/2015,57.0,78.0,49.0,11.0,94107
2106,2106,5/25/2015,58.0,75.0,49.0,12.0,94107
2107,2107,5/26/2015,59.0,73.0,49.0,11.0,94107
2108,2108,5/27/2015,58.0,75.0,49.0,12.0,94107
2109,2109,5/28/2015,58.0,77.0,50.0,10.0,94107
2110,2110,5/29/2015,57.0,79.0,49.0,10.0,94107
2111,2111,5/30/2015,59.0,78.0,50.0,9.0,94107
2112,2112,5/31/2015,59.0,73.0,48.0,11.0,94107
2113,2113,6/1/2015,65.0,68.0,53.0,10.0,94107
2114,2114,6/2/2015,61.0,78.0,53.0,11.0,94107
2115,2115,6/3/2015,60.0,73.0,51.0,10.0,94107
2116,2116,6/4/2015,62.0,67.0,50.0,9.0,94107
2117,2117,6/5/2015,61.0,74.0,52.0,9.0,94107
2118,2118,6/6/2015,64.0,75.0,54.0,9.0,94107
2119,2119,6/7/2015,65.0,73.0,54.0,8.0,94107
2120,2120,6/8/2015,72.0,59.0,55.0,8.0,94107
2121,2121,6/9/2015,66.0,68.0,54.0,6.0,94107
2122,2122,6/10/2015,64.0,88.0,58.0,6.0,94107
2123,2123,6/11/2015,65.0,81.0,56.0,8.0,94107
2124,2124,6/12/2015,65.0,71.0,55.0,9.0,94107
2125,2125,6/13/2015,65.0,77.0,55.0,9.0,94107
2126,2126,6/14/2015,61.0,71.0,51.0,12.0,94107
2127,2127,6/15/2015,58.0,78.0,50.0,11.0,94107
2128,2128,6/16/2015,62.0,71.0,51.0,12.0,94107
2129,2129,6/17/2015,61.0,70.0,51.0,9.0,94107
2130,2130,6/18/2015,59.0,73.0,50.0,10.0,94107
2131,2131,6/19/2015,62.0,69.0,50.0,9.0,94107
2132,2132,6/20/2015,61.0,74.0,52.0,9.0,94107
2133,2133,6/21/2015,62.0,69.0,50.0,12.0,94107
2134,2134,6/22/2015,59.0,73.0,51.0,10.0,94107
2135,2135,6/23/2015,62.0,69.0,50.0,9.0,94107
2136,2136,6/24/2015,64.0,68.0,51.0,9.0,94107
2137,2137,6/25/2015,68.0,63.0,53.0,7.0,94107
2138,2138,6/26/2015,66.0,69.0,55.0,10.0,94107
2139,2139,6/27/2015,66.0,70.0,55.0,9.0,94107
2140,2140,6/28/2015,66.0,71.0,56.0,12.0,94107
2141,2141,6/29/2015,65.0,72.0,54.0,10.0,94107
2142,2142,6/30/2015,70.0,66.0,55.0,8.0,94107
2143,2143,7/1/2015,67.0,69.0,56.0,9.0,94107
2144,2144,7/2/2015,67.0,76.0,57.0,11.0,94107
2145,2145,7/3/2015,67.0,76.0,57.0,11.0,94107
2146,2146,7/4/2015,66.0,78.0,57.0,11.0,94107
2147,2147,7/5/2015,68.0,71.0,57.0,11.0,94107
2148,2148,7/6/2015,67.0,69.0,56.0,13.0,94107
2149,2149,7/7/2015,67.0,73.0,57.0,13.0,94107
2150,2150,7/8/2015,65.0,71.0,54.0,13.0,94107
2151,2151,7/9/2015,63.0,76.0,55.0,10.0,94107
2152,2152,7/10/2015,67.0,69.0,55.0,10.0,94107
2153,2153,7/11/2015,68.0,67.0,54.0,12.0,94107
2154,2154,7/12/2015,69.0,65.0,56.0,11.0,94107
2155,2155,7/13/2015,68.0,71.0,57.0,12.0,94107
2156,2156,7/14/2015,65.0,76.0,56.0,12.0,94107
2157,2157,7/15/2015,68.0,67.0,56.0,10.0,94107
2158,2158,7/16/2015,68.0,72.0,57.0,9.0,94107
2159,2159,7/17/2015,68.0,74.0,56.0,10.0,94107
2160,2160,7/18/2015,68.0,67.0,55.0,9.0,94107
2161,2161,7/19/2015,74.0,57.0,56.0,6.0,94107
2162,2162,7/20/2015,71.0,65.0,58.0,9.0,94107
2163,2163,7/21/2015,65.0,76.0,56.0,11.0,94107
2164,2164,7/22/2015,65.0,72.0,55.0,14.0,94107
2165,2165,7/23/2015,65.0,68.0,54.0,13.0,94107
2166,2166,7/24/2015,67.0,64.0,54.0,11.0,94107
2167,2167,7/25/2015,65.0,73.0,55.0,10.0,94107
2168,2168,7/26/2015,65.0,71.0,55.0,9.0,94107
2169,2169,7/27/2015,69.0,61.0,54.0,9.0,94107
2170,2170,7/28/2015,72.0,62.0,55.0,6.0,94107
2171,2171,7/29/2015,70.0,69.0,58.0,10.0,94107
2172,2172,7/30/2015,68.0,74.0,58.0,11.0,94107
2173,2173,7/31/2015,67.0,78.0,57.0,11.0,94107
2174,2174,8/1/2015,69.0,68.0,57.0,12.0,94107
2175,2175,8/2/2015,68.0,71.0,56.0,12.0,94107
2176,2176,8/3/2015,70.0,64.0,54.0,14.0,94107
2177,2177,8/4/2015,69.0,62.0,54.0,10.0,94107
2178,2178,8/5/2015,67.0,69.0,56.0,8.0,94107
2179,2179,8/6/2015,65.0,77.0,57.0,8.0,94107
2180,2180,8/7/2015,69.0,69.0,56.0,10.0,94107
2181,2181,8/8/2015,66.0,73.0,56.0,11.0,94107
2182,2182,8/9/2015,66.0,76.0,57.0,11.0,94107
2183,2183,8/10/2015,67.0,73.0,57.0,13.0,94107
2184,2184,8/11/2015,67.0,69.0,56.0,11.0,94107
2185,2185,8/12/2015,67.0,67.0,57.0,9.0,94107
2186,2186,8/13/2015,70.0,70.0,59.0,10.0,94107
2187,2187,8/14/2015,69.0,71.0,58.0,9.0,94107
2188,2188,8/15/2015,75.0,56.0,56.0,5.0,94107
2189,2189,8/16/2015,77.0,56.0,57.0,5.0,94107
2190,2190,8/17/2015,70.0,69.0,58.0,10.0,94107
2191,2191,8/18/2015,68.0,72.0,57.0,10.0,94107
2192,2192,8/19/2015,69.0,66.0,56.0,11.0,94107
2193,2193,8/20/2015,66.0,71.0,55.0,12.0,94107
2194,2194,8/21/2015,66.0,70.0,56.0,11.0,94107
2195,2195,8/22/2015,68.0,66.0,56.0,8.0,94107
2196,2196,8/23/2015,67.0,68.0,55.0,10.0,94107
2197,2197,8/24/2015,68.0,69.0,55.0,10.0,94107
2198,2198,8/25/2015,67.0,69.0,56.0,10.0,94107
2199,2199,8/26/2015,69.0,65.0,56.0,6.0,94107
2200,2200,8/27/2015,72.0,57.0,55.0,6.0,94107
2201,2201,8/28/2015,77.0,60.0,58.0,8.0,94107
2202,2202,8/29/2015,71.0,73.0,62.0,11.0,94107
2203,2203,8/30/2015,70.0,69.0,59.0,11.0,94107
2204,2204,8/31/2015,69.0,67.0,57.0,9.0,94107
2205,2205,9/1/2014,74.0,67.0,56.0,2.0,94063
2206,2206,9/2/2014,68.0,74.0,57.0,3.0,94063
2207,2207,9/3/2014,70.0,74.0,56.0,4.0,94063
2208,2208,9/4/2014,68.0,76.0,57.0,4.0,94063
2209,2209,9/5/2014,68.0,76.0,56.0,4.0,94063
2210,2210,9/6/2014,66.0,78.0,55.0,4.0,94063
2211,2211,9/7/2014,65.0,78.0,54.0,6.0,94063
2212,2212,9/8/2014,62.0,72.0,51.0,8.0,94063
2213,2213,9/9/2014,65.0,77.0,53.0,3.0,94063
2214,2214,9/10/2014,70.0,80.0,56.0,3.0,94063
2215,2215,9/11/2014,70.0,76.0,57.0,5.0,94063
2216,2216,9/12/2014,68.0,77.0,57.0,2.0,94063
2217,2217,9/13/2014,68.0,78.0,57.0,3.0,94063
2218,2218,9/14/2014,67.0,76.0,56.0,3.0,94063
2219,2219,9/15/2014,68.0,69.0,54.0,3.0,94063
2220,2220,9/16/2014,68.0,71.0,54.0,3.0,94063
2221,2221,9/17/2014,72.0,72.0,58.0,4.0,94063
2222,2222,9/18/2014,70.0,78.0,62.0,7.0,94063
2223,2223,9/19/2014,68.0,82.0,59.0,3.0,94063
2224,2224,9/20/2014,68.0,80.0,59.0,2.0,94063
2225,2225,9/21/2014,68.0,77.0,58.0,7.0,94063
2226,2226,9/22/2014,68.0,74.0,57.0,5.0,94063
2227,2227,9/23/2014,68.0,80.0,59.0,4.0,94063
2228,2228,9/24/2014,70.0,81.0,62.0,5.0,94063
2229,2229,9/25/2014,65.0,85.0,58.0,7.0,94063
2230,2230,9/26/2014,65.0,78.0,56.0,4.0,94063
2231,2231,9/27/2014,66.0,74.0,55.0,8.0,94063
2232,2232,9/28/2014,65.0,79.0,56.0,3.0,94063
2233,2233,9/29/2014,65.0,81.0,55.0,3.0,94063
2234,2234,9/30/2014,67.0,75.0,54.0,3.0,94063
2235,2235,10/1/2014,70.0,55.0,47.0,2.0,94063
2236,2236,10/2/2014,72.0,43.0,43.0,1.0,94063
2237,2237,10/3/2014,76.0,44.0,46.0,1.0,94063
2238,2238,10/4/2014,76.0,39.0,43.0,1.0,94063
2239,2239,10/5/2014,74.0,53.0,49.0,1.0,94063
2240,2240,10/6/2014,70.0,75.0,55.0,3.0,94063
2241,2241,10/7/2014,65.0,80.0,54.0,2.0,94063
2242,2242,10/8/2014,70.0,78.0,55.0,1.0,94063
2243,2243,10/9/2014,64.0,79.0,54.0,2.0,94063
2244,2244,10/10/2014,63.0,80.0,54.0,5.0,94063
2245,2245,10/11/2014,64.0,79.0,54.0,3.0,94063
2246,2246,10/12/2014,73.0,61.0,47.0,1.0,94063
2247,2247,10/13/2014,70.0,48.0,44.0,1.0,94063
2248,2248,10/14/2014,64.0,79.0,56.0,4.0,94063
2249,2249,10/15/2014,66.0,71.0,55.0,6.0,94063
2250,2250,10/16/2014,63.0,69.0,49.0,2.0,94063
2251,2251,10/17/2014,63.0,67.0,49.0,2.0,94063
2252,2252,10/18/2014,68.0,73.0,56.0,2.0,94063
2253,2253,10/19/2014,65.0,81.0,56.0,2.0,94063
2254,2254,10/20/2014,62.0,79.0,55.0,3.0,94063
2255,2255,10/21/2014,61.0,72.0,49.0,4.0,94063
2256,2256,10/22/2014,63.0,73.0,51.0,2.0,94063
2257,2257,10/23/2014,65.0,78.0,55.0,1.0,94063
2258,2258,10/24/2014,64.0,76.0,55.0,4.0,94063
2259,2259,10/25/2014,64.0,75.0,56.0,10.0,94063
2260,2260,10/26/2014,60.0,76.0,51.0,4.0,94063
2261,2261,10/27/2014,59.0,76.0,49.0,2.0,94063
2262,2262,10/28/2014,62.0,73.0,48.0,1.0,94063
2263,2263,10/29/2014,66.0,69.0,50.0,1.0,94063
2264,2264,10/30/2014,65.0,68.0,51.0,2.0,94063
2265,2265,10/31/2014,60.0,81.0,54.0,4.0,94063
2266,2266,11/1/2014,58.0,77.0,49.0,4.0,94063
2267,2267,11/2/2014,57.0,74.0,46.0,3.0,94063
2268,2268,11/3/2014,56.0,71.0,44.0,1.0,94063
2269,2269,11/4/2014,60.0,75.0,47.0,1.0,94063
2270,2270,11/5/2014,63.0,70.0,49.0,1.0,94063
2271,2271,11/6/2014,63.0,74.0,51.0,3.0,94063
2272,2272,11/7/2014,60.0,88.0,53.0,1.0,94063
2273,2273,11/8/2014,64.0,84.0,52.0,0.0,94063
2274,2274,11/9/2014,62.0,84.0,53.0,1.0,94063
2275,2275,11/10/2014,60.0,89.0,54.0,2.0,94063
2276,2276,11/11/2014,60.0,69.0,49.0,3.0,94063
2277,2277,11/12/2014,60.0,61.0,47.0,2.0,94063
2278,2278,11/13/2014,60.0,91.0,56.0,5.0,94063
2279,2279,11/14/2014,60.0,81.0,52.0,4.0,94063
2280,2280,11/15/2014,58.0,78.0,50.0,5.0,94063
2281,2281,11/16/2014,56.0,63.0,40.0,1.0,94063
2282,2282,11/17/2014,55.0,60.0,39.0,2.0,94063
2283,2283,11/18/2014,56.0,65.0,42.0,1.0,94063
2284,2284,11/19/2014,60.0,79.0,51.0,2.0,94063
2285,2285,11/20/2014,56.0,94.0,53.0,2.0,94063
2286,2286,11/21/2014,55.0,89.0,52.0,2.0,94063
2287,2287,11/22/2014,60.0,81.0,54.0,6.0,94063
2288,2288,11/23/2014,57.0,76.0,45.0,3.0,94063
2289,2289,11/24/2014,54.0,72.0,42.0,1.0,94063
2290,2290,11/25/2014,54.0,73.0,43.0,1.0,94063
2291,2291,11/26/2014,56.0,77.0,46.0,1.0,94063
2292,2292,11/27/2014,55.0,81.0,47.0,0.0,94063
2293,2293,11/28/2014,53.0,83.0,47.0,2.0,94063
2294,2294,11/29/2014,60.0,87.0,54.0,4.0,94063
2295,2295,11/30/2014,55.0,94.0,54.0,1.0,94063
2296,2296,12/1/2014,58.0,96.0,55.0,1.0,94063
2297,2297,12/2/2014,58.0,96.0,56.0,5.0,94063
2298,2298,12/3/2014,60.0,92.0,57.0,8.0,94063
2299,2299,12/4/2014,62.0,92.0,57.0,3.0,94063
2300,2300,12/5/2014,60.0,93.0,57.0,3.0,94063
2301,2301,12/6/2014,62.0,94.0,58.0,3.0,94063
2302,2302,12/7/2014,58.0,96.0,56.0,2.0,94063
2303,2303,12/8/2014,60.0,92.0,55.0,2.0,94063
2304,2304,12/9/2014,58.0,96.0,56.0,2.0,94063
2305,2305,12/10/2014,60.0,86.0,55.0,4.0,94063
2306,2306,12/11/2014,57.0,85.0,54.0,16.0,94063
2307,2307,12/12/2014,52.0,94.0,49.0,1.0,94063
2308,2308,12/13/2014,50.0,93.0,47.0,0.0,94063
2309,2309,12/14/2014,53.0,86.0,47.0,1.0,94063
2310,2310,12/15/2014,52.0,95.0,50.0,7.0,94063
2311,2311,12/16/2014,55.0,92.0,49.0,4.0,94063
2312,2312,12/17/2014,52.0,91.0,49.0,3.0,94063
2313,2313,12/18/2014,54.0,85.0,49.0,3.0,94063
2314,2314,12/19/2014,55.0,89.0,52.0,6.0,94063
2315,2315,12/20/2014,57.0,93.0,55.0,1.0,94063
2316,2316,12/21/2014,60.0,95.0,57.0,2.0,94063
2317,2317,12/22/2014,58.0,95.0,55.0,1.0,94063
2318,2318,12/23/2014,58.0,88.0,51.0,0.0,94063
2319,2319,12/24/2014,54.0,86.0,48.0,4.0,94063
2320,2320,12/25/2014,50.0,61.0,36.0,7.0,94063
2321,2321,12/26/2014,50.0,54.0,33.0,7.0,94063
2322,2322,12/27/2014,44.0,71.0,34.0,1.0,94063
2323,2323,12/28/2014,49.0,82.0,41.0,1.0,94063
2324,2324,12/29/2014,48.0,77.0,41.0,3.0,94063
2325,2325,12/30/2014,47.0,55.0,31.0,10.0,94063
2326,2326,12/31/2014,45.0,43.0,21.0,7.0,94063
2327,2327,1/1/2015,46.0,50.0,26.0,2.0,94063
2328,2328,1/2/2015,42.0,71.0,31.0,0.0,94063
2329,2329,1/3/2015,43.0,79.0,34.0,0.0,94063
2330,2330,1/4/2015,45.0,83.0,38.0,1.0,94063
2331,2331,1/5/2015,47.0,79.0,39.0,0.0,94063
2332,2332,1/6/2015,50.0,76.0,40.0,1.0,94063
2333,2333,1/7/2015,52.0,79.0,43.0,0.0,94063
2334,2334,1/8/2015,52.0,82.0,45.0,1.0,94063
2335,2335,1/9/2015,56.0,86.0,48.0,1.0,94063
2336,2336,1/10/2015,54.0,90.0,48.0,3.0,94063
2337,2337,1/11/2015,50.0,94.0,47.0,1.0,94063
2338,2338,1/12/2015,53.0,90.0,46.0,1.0,94063
2339,2339,1/13/2015,53.0,78.0,43.0,1.0,94063
2340,2340,1/14/2015,50.0,80.0,41.0,1.0,94063
2341,2341,1/15/2015,50.0,86.0,45.0,2.0,94063
2342,2342,1/16/2015,52.0,89.0,48.0,2.0,94063
2343,2343,1/17/2015,54.0,89.0,50.0,2.0,94063
2344,2344,1/18/2015,57.0,93.0,52.0,2.0,94063
2345,2345,1/19/2015,54.0,93.0,52.0,2.0,94063
2346,2346,1/20/2015,54.0,90.0,47.0,1.0,94063
2347,2347,1/21/2015,52.0,78.0,42.0,0.0,94063
2348,2348,1/22/2015,50.0,81.0,42.0,2.0,94063
2349,2349,1/23/2015,52.0,77.0,43.0,1.0,94063
2350,2350,1/24/2015,58.0,71.0,43.0,2.0,94063
2351,2351,1/25/2015,53.0,81.0,45.0,2.0,94063
2352,2352,1/26/2015,53.0,76.0,44.0,1.0,94063
2353,2353,1/27/2015,60.0,62.0,46.0,6.0,94063
2354,2354,1/28/2015,56.0,79.0,46.0,1.0,94063
2355,2355,1/29/2015,56.0,85.0,47.0,1.0,94063
2356,2356,1/30/2015,54.0,87.0,47.0,1.0,94063
2357,2357,1/31/2015,60.0,65.0,39.0,1.0,94063
2358,2358,2/1/2015,53.0,71.0,42.0,1.0,94063
2359,2359,2/2/2015,56.0,82.0,47.0,1.0,94063
2360,2360,2/3/2015,58.0,82.0,49.0,0.0,94063
2361,2361,2/4/2015,55.0,88.0,50.0,1.0,94063
2362,2362,2/5/2015,56.0,77.0,48.0,4.0,94063
2363,2363,2/6/2015,62.0,74.0,54.0,15.0,94063
2364,2364,2/7/2015,62.0,85.0,58.0,9.0,94063
2365,2365,2/8/2015,60.0,87.0,55.0,7.0,94063
2366,2366,2/9/2015,58.0,79.0,52.0,6.0,94063
2367,2367,2/10/2015,56.0,81.0,46.0,1.0,94063
2368,2368,2/11/2015,56.0,79.0,47.0,1.0,94063
2369,2369,2/12/2015,56.0,82.0,48.0,1.0,94063
2370,2370,2/13/2015,60.0,80.0,51.0,1.0,94063
2371,2371,2/14/2015,62.0,78.0,50.0,2.0,94063
2372,2372,2/15/2015,60.0,72.0,47.0,0.0,94063
2373,2373,2/16/2015,60.0,79.0,48.0,2.0,94063
2374,2374,2/17/2015,55.0,84.0,50.0,4.0,94063
2375,2375,2/18/2015,58.0,78.0,48.0,5.0,94063
2376,2376,2/19/2015,56.0,90.0,52.0,1.0,94063
2377,2377,2/20/2015,60.0,85.0,51.0,3.0,94063
2378,2378,2/21/2015,57.0,81.0,47.0,1.0,94063
2379,2379,2/22/2015,56.0,63.0,41.0,3.0,94063
2380,2380,2/23/2015,55.0,33.0,25.0,8.0,94063
2381,2381,2/24/2015,54.0,47.0,31.0,2.0,94063
2382,2382,2/25/2015,56.0,74.0,42.0,3.0,94063
2383,2383,2/26/2015,60.0,80.0,48.0,5.0,94063
2384,2384,2/27/2015,56.0,74.0,47.0,13.0,94063
2385,2385,2/28/2015,54.0,77.0,45.0,6.0,94063
2386,2386,3/1/2015,52.0,74.0,41.0,2.0,94063
2387,2387,3/2/2015,52.0,72.0,41.0,2.0,94063
2388,2388,3/3/2015,54.0,74.0,42.0,1.0,94063
2389,2389,3/4/2015,55.0,67.0,40.0,1.0,94063
2390,2390,3/5/2015,57.0,61.0,39.0,1.0,94063
2391,2391,3/6/2015,58.0,59.0,40.0,1.0,94063
2392,2392,3/7/2015,60.0,65.0,43.0,1.0,94063
2393,2393,3/8/2015,58.0,80.0,48.0,2.0,94063
2394,2394,3/9/2015,58.0,84.0,49.0,5.0,94063
2395,2395,3/10/2015,57.0,86.0,50.0,2.0,94063
2396,2396,3/11/2015,60.0,81.0,52.0,3.0,94063
2397,2397,3/12/2015,61.0,76.0,51.0,1.0,94063
2398,2398,3/13/2015,63.0,73.0,51.0,1.0,94063
2399,2399,3/14/2015,68.0,59.0,50.0,2.0,94063
2400,2400,3/15/2015,65.0,43.0,41.0,4.0,94063
2401,2401,3/16/2015,62.0,60.0,46.0,2.0,94063
2402,2402,3/17/2015,60.0,66.0,47.0,6.0,94063
2403,2403,3/18/2015,62.0,71.0,46.0,2.0,94063
2404,2404,3/19/2015,62.0,71.0,47.0,3.0,94063
2405,2405,3/20/2015,58.0,68.0,45.0,2.0,94063
2406,2406,3/21/2015,61.0,75.0,50.0,3.0,94063
2407,2407,3/22/2015,60.0,78.0,51.0,4.0,94063
2408,2408,3/23/2015,58.0,76.0,49.0,4.0,94063
2409,2409,3/24/2015,57.0,73.0,48.0,4.0,94063
2410,2410,3/25/2015,64.0,74.0,50.0,3.0,94063
2411,2411,3/26/2015,66.0,71.0,51.0,1.0,94063
2412,2412,3/27/2015,60.0,77.0,52.0,4.0,94063
2413,2413,3/28/2015,64.0,65.0,46.0,3.0,94063
2414,2414,3/29/2015,63.0,66.0,46.0,3.0,94063
2415,2415,3/30/2015,60.0,70.0,47.0,5.0,94063
2416,2416,3/31/2015,60.0,67.0,46.0,14.0,94063
2417,2417,4/1/2015,57.0,58.0,39.0,9.0,94063
2418,2418,4/2/2015,59.0,51.0,36.0,5.0,94063
2419,2419,4/3/2015,58.0,58.0,38.0,3.0,94063
2420,2420,4/4/2015,54.0,64.0,39.0,5.0,94063
2421,2421,4/5/2015,52.0,71.0,41.0,3.0,94063
2422,2422,4/6/2015,52.0,66.0,40.0,5.0,94063
2423,2423,4/7/2015,54.0,76.0,45.0,10.0,94063
2424,2424,4/8/2015,55.0,72.0,44.0,5.0,94063
2425,2425,4/9/2015,56.0,66.0,42.0,2.0,94063
2426,2426,4/10/2015,58.0,57.0,38.0,3.0,94063
2427,2427,4/11/2015,60.0,59.0,40.0,3.0,94063
2428,2428,4/12/2015,64.0,64.0,46.0,4.0,94063
2429,2429,4/13/2015,55.0,73.0,46.0,6.0,94063
2430,2430,4/14/2015,55.0,57.0,37.0,10.0,94063
2431,2431,4/15/2015,60.0,47.0,35.0,5.0,94063
2432,2432,4/16/2015,66.0,33.0,32.0,4.0,94063
2433,2433,4/17/2015,64.0,48.0,38.0,3.0,94063
2434,2434,4/18/2015,60.0,77.0,48.0,3.0,94063
2435,2435,4/19/2015,59.0,80.0,49.0,4.0,94063
2436,2436,4/20/2015,60.0,76.0,49.0,6.0,94063
